Date,Open,High,Low,Close,Adj Close,Volume
20/03/2014,25400,25440,25240,25240,19784.38672,5939400
21/03/2014,25380,25460,25240,25460,19956.83203,8321300
24/03/2014,25200,25480,25180,25460,19956.83203,7073900
25/03/2014,25380,25400,24820,24940,19549.23047,13625000
26/03/2014,25380,25800,24960,25700,20144.95898,17444700
27/03/2014,25800,26660,25700,26660,20897.46094,20877850
28/03/2014,26400,26760,26400,26700,20928.80859,10648700
31/03/2014,26900,26900,26440,26860,21054.22656,13259850
01/04/2014,26900,26900,26620,26780,20991.51953,11081000
02/04/2014,27000,27140,26860,27140,21273.70313,13100050
03/04/2014,27020,27900,27020,27800,21791.04492,19098800
04/04/2014,27540,27940,27540,27600,21634.27148,18400350
07/04/2014,27940,27940,27480,27940,21900.78906,10761750
08/04/2014,27740,27980,27500,27880,21853.75586,10608200
09/04/2014,27880,27900,27280,27420,21493.18164,16061600
10/04/2014,27380,27600,27200,27600,21634.27148,9999200
11/04/2014,27240,27360,27180,27300,21399.11914,10659350
14/04/2014,27300,27720,27300,27400,21477.50586,10586000
15/04/2014,27720,27740,27380,27400,21477.50586,10969800
16/04/2014,27400,27840,27260,27600,21634.27148,9308550
17/04/2014,27520,27600,27320,27400,21477.50586,7241650
18/04/2014,27400,27580,27400,27560,21602.91797,9518350
21/04/2014,27580,27720,27500,27600,21634.27148,3299250
22/04/2014,27480,27680,27420,27500,21555.88672,6084300
23/04/2014,27880,27900,27640,27780,21775.36523,9500750
24/04/2014,28180,28180,27980,28140,22057.55664,10546200
25/04/2014,28400,28560,27960,27980,21932.13867,15269800
28/04/2014,28080,28120,27640,27760,21759.68945,9431450
29/04/2014,27780,27900,27020,27200,21320.73438,10909200
30/04/2014,27600,27620,26520,26860,21054.22656,15047300
02/05/2014,27080,27180,26880,26920,21101.25586,14943350
07/05/2014,27000,27120,26800,26880,21069.90039,14189700
08/05/2014,27100,27100,26880,27000,21163.96289,16281900
09/05/2014,27120,27160,26520,26700,20928.80859,13157050
12/05/2014,26720,27900,26640,27760,21759.68945,15944800
13/05/2014,27760,28500,27760,28000,21947.81641,12107400
14/05/2014,28180,28300,28020,28300,22182.97461,11103750
15/05/2014,28280,28380,28060,28200,22104.58203,6806700
16/05/2014,28000,28740,27980,28560,22386.77148,15856500
19/05/2014,28560,29000,28160,28960,22700.31445,19281050
20/05/2014,28900,29080,28700,29020,22747.34375,16007300
21/05/2014,28700,29000,28700,28820,22590.57031,10842500
22/05/2014,28820,28960,28520,28520,22355.41797,9540000
23/05/2014,28100,28560,28100,28560,22386.77148,8511650
26/05/2014,28400,28640,28300,28440,22292.70508,3735600
27/05/2014,28340,28460,28060,28140,22057.55664,4748400
28/05/2014,28380,28700,28180,28660,22465.1543,9200950
29/05/2014,29000,29300,28800,29200,22888.43555,12521500
30/05/2014,29400,29640,28860,28860,22621.92383,15831050
02/06/2014,28860,29160,28780,29100,22810.05273,7439450
03/06/2014,29680,29900,29300,29400,23045.21289,17234250
05/06/2014,29320,29600,29000,29140,22841.40625,13507050
09/06/2014,29400,29460,28040,28180,22088.90234,22269600
10/06/2014,28420,28760,28100,28720,22512.1875,9214100
11/06/2014,28240,28600,28240,28440,22292.70508,8625750
12/06/2014,28600,28600,28020,28260,22151.61719,12943150
13/06/2014,28040,28080,27260,27340,21430.47656,18589050
16/06/2014,27600,27640,27240,27480,21540.21484,15319950
17/06/2014,27200,27560,27020,27480,21540.21484,13476750
18/06/2014,27460,27520,27120,27160,21289.38281,11044350
19/06/2014,26900,26980,26400,26460,20740.68359,22339700
20/06/2014,26600,26600,25920,26020,20395.78906,23902650
23/06/2014,26420,26640,26320,26440,20725.00977,12488250
24/06/2014,26800,27080,26640,26900,21085.57617,11890850
25/06/2014,26600,26660,26360,26400,20693.6543,10231900
26/06/2014,26180,26860,26140,26500,20772.03711,12765300
27/06/2014,26140,26380,26120,26220,20560.32617,8953050
30/06/2014,26200,26480,26180,26440,20732.83594,8881050
01/07/2014,26160,26280,26020,26200,20544.64258,8725400
02/07/2014,26340,26620,26120,26600,20858.29102,11139250
03/07/2014,26720,26720,26320,26360,20670.09961,8543050
04/07/2014,26440,26520,26060,26120,20481.90234,5978850
07/07/2014,25820,26020,25800,25840,20262.3457,9437050
08/07/2014,25880,26380,25740,25900,20309.38672,12073200
09/07/2014,25740,26160,25660,26160,20513.27148,11829900
10/07/2014,26160,26220,26040,26120,20481.90234,8960200
11/07/2014,26000,26040,25640,25680,20136.87891,10779600
14/07/2014,25960,26000,25720,25720,20168.25,7082150
15/07/2014,26000,26460,25940,26400,20701.46875,11976050
16/07/2014,26260,26460,26220,26420,20717.15039,9114200
17/07/2014,26520,26700,26400,26600,20858.29102,10922700
18/07/2014,26300,26860,26280,26860,21062.17578,9742650
21/07/2014,26980,27200,26860,27060,21218.99805,8059950
22/07/2014,26960,27160,26900,26960,21140.5918,6300950
23/07/2014,27080,27140,26700,26760,20983.76172,6417300
24/07/2014,27000,27160,26620,27100,21250.36914,8051700
25/07/2014,26920,27100,26700,27100,21250.36914,8790150
28/07/2014,27100,27340,26880,27160,21297.41992,8992550
29/07/2014,27100,27760,27060,27720,21736.53711,12809300
30/07/2014,27760,28160,27480,27900,21877.69141,17359450
31/07/2014,27480,27700,26720,26860,21062.17578,24351350
01/08/2014,26100,26560,25840,25840,20262.3457,28231050
04/08/2014,26000,26340,25820,26340,20654.42188,12066750
05/08/2014,26020,26420,26000,26320,20638.73438,8626450
06/08/2014,26120,26320,25900,26000,20387.80664,10830100
07/08/2014,26000,26040,25700,25800,20230.97852,9527250
08/08/2014,25680,25700,24960,25000,19603.66602,20621450
11/08/2014,25500,25640,25140,25400,19917.32031,18619250
12/08/2014,25400,25880,25240,25320,19854.59375,8995700
13/08/2014,25500,25500,24960,25280,19823.2207,12845000
14/08/2014,25480,25640,25080,25220,19776.17578,10447350
18/08/2014,25580,25600,25000,25000,19603.66602,10518950
19/08/2014,25280,25460,25060,25080,19666.39453,10044400
20/08/2014,25280,25420,25020,25220,19776.17578,9430600
21/08/2014,25100,25220,24620,24700,19368.41797,17105400
22/08/2014,24900,24940,24700,24940,19556.61133,8407650
25/08/2014,24620,24620,24420,24560,19258.63867,11577200
26/08/2014,24700,24700,24420,24440,19164.53711,10719450
27/08/2014,24460,24740,24440,24600,19290,12171000
28/08/2014,25160,25160,24720,24840,19478.19922,10311850
29/08/2014,24760,24760,24560,24680,19352.73242,14558250
01/09/2014,24720,24740,24480,24520,19227.27148,5664050
02/09/2014,24420,24500,23880,23880,18725.41992,15899600
03/09/2014,24000,24000,23600,23780,18647.00586,21238750
04/09/2014,24200,24320,24040,24200,18976.34766,12099950
05/09/2014,24300,24320,23900,24020,18835.19922,10770400
11/09/2014,24000,24140,23840,23840,18694.05078,23309200
12/09/2014,24000,24160,24000,24020,18835.19922,10872350
15/09/2014,24140,24160,23920,24000,18819.51758,7161500
16/09/2014,24160,24300,24020,24120,18913.61523,7092400
17/09/2014,24140,24520,24140,24520,19227.27148,7545750
18/09/2014,24600,24600,24080,24200,18976.34766,9476750
19/09/2014,24460,24460,24120,24200,18976.34766,13435050
22/09/2014,24080,24080,23600,23760,18631.31836,16022100
23/09/2014,23560,23700,23220,23220,18207.87695,19541400
24/09/2014,23040,23220,22820,23000,18035.36523,15789200
25/09/2014,23240,23320,22940,23120,18129.46484,19414500
26/09/2014,23040,23700,22960,23700,18584.26563,12413550
29/09/2014,23860,24000,23400,23900,18741.0918,9401000
30/09/2014,23700,23760,23300,23680,18568.58008,12379300
01/10/2014,23480,23660,23120,23120,18129.46484,11929800
02/10/2014,23300,23300,22820,22820,17894.2207,12732750
06/10/2014,22900,23120,22760,23020,18051.05273,21252900
07/10/2014,23240,23720,23240,23240,18223.56055,10149150
08/10/2014,22840,23020,22480,22600,17721.71289,14720550
10/10/2014,22000,22280,21980,22100,17329.63477,21837450
13/10/2014,21640,22540,21560,22160,17376.68555,11344750
14/10/2014,22540,22920,22400,22540,17674.66406,16572550
15/10/2014,22560,22900,22400,22500,17643.29688,14143600
16/10/2014,22320,22420,22080,22300,17486.4668,15148300
17/10/2014,22120,22300,21740,21780,17078.70898,16281750
20/10/2014,22300,22340,22020,22120,17345.32227,9476750
21/10/2014,21880,22000,21620,21660,16984.61523,11766050
22/10/2014,21940,22080,21800,22080,17313.94922,11127700
23/10/2014,22260,22260,21800,21880,17157.13281,8505900
24/10/2014,22060,22240,21840,22240,17439.41406,8378450
27/10/2014,22020,22220,21740,21900,17172.80664,8388600
28/10/2014,21800,22000,21720,21820,17110.07031,6243850
29/10/2014,22000,22600,21800,22600,17721.71289,13726100
30/10/2014,22580,23660,22300,23620,18521.53906,24566950
31/10/2014,23960,25000,23700,24880,19509.56641,38623150
03/11/2014,25000,25040,24320,24700,19368.41797,13475800
04/11/2014,24380,24840,24100,24340,19086.12891,13000300
05/11/2014,24300,24500,23880,24040,18850.87305,10162150
06/11/2014,23960,24200,23860,24080,18882.24609,8570150
07/11/2014,24360,24360,23900,24120,18913.61523,6030200
10/11/2014,24520,25380,24440,25360,19885.95508,19202900
11/11/2014,25100,25220,24540,24620,19305.68359,12141400
12/11/2014,24620,24680,24380,24600,19290,9079600
13/11/2014,24560,24640,23980,24000,18819.51758,11547150
14/11/2014,24020,24020,23600,23880,18725.41992,10621750
17/11/2014,23800,24400,23640,24100,18897.92969,9693950
18/11/2014,24400,24540,24300,24400,19133.17188,10754700
19/11/2014,24760,24760,24240,24360,19101.80664,12502750
20/11/2014,24120,24400,24120,24200,18976.34766,10024150
21/11/2014,24380,24520,24340,24460,19180.2207,12336350
24/11/2014,24940,24960,24200,24400,19133.17188,10284300
25/11/2014,24480,24480,23800,23800,18662.6875,17811050
26/11/2014,23800,24220,23640,24020,18835.19922,12287900
27/11/2014,25460,26020,25280,25280,19823.2207,44377800
28/11/2014,25900,25920,25480,25740,20183.93164,9844550
01/12/2014,25880,25960,25740,25900,20309.38672,12866850
02/12/2014,25900,25900,25320,25900,20309.38672,9222700
03/12/2014,26000,26020,25900,25960,20356.43555,9735500
04/12/2014,26040,26060,25960,26000,20387.80664,8871350
05/12/2014,26280,26280,26000,26040,20419.17188,5637800
08/12/2014,26060,26420,26040,26380,20685.7793,7916550
09/12/2014,26380,27140,26380,26980,21156.27344,13553100
10/12/2014,26920,26920,26340,26340,20654.42188,15977800
11/12/2014,26340,26380,25880,26100,20466.21875,20490850
12/12/2014,26060,26080,25480,25720,20168.25,14397250
15/12/2014,25600,25600,25200,25460,19964.36914,14337950
16/12/2014,25400,25780,25360,25580,20058.46484,12894750
17/12/2014,25580,25660,25060,25320,19854.59375,13088650
18/12/2014,25320,25580,25040,25320,19854.59375,11808250
19/12/2014,25880,26560,25740,26560,20826.92773,18356500
22/12/2014,26900,26940,26360,26900,21093.53906,17943850
23/12/2014,26920,26980,26740,26780,20999.44336,10976350
24/12/2014,26780,26860,26780,26860,21062.17578,6257000
26/12/2014,26860,27100,26860,27040,21203.31836,11488100
29/12/2014,26900,26940,26580,26580,21147.62695,9637450
30/12/2014,26600,26700,26420,26540,21115.79688,10649100
02/01/2015,26800,26800,26540,26600,21163.54102,8774950
05/01/2015,26720,26720,26260,26660,21211.27539,10139500
06/01/2015,26300,26340,25760,25900,20606.59961,15235500
07/01/2015,25880,26220,25640,26140,20797.55469,14322750
08/01/2015,26780,26780,26200,26280,20908.94141,14477600
09/01/2015,26280,26440,26280,26280,20908.94141,9312400
12/01/2015,26260,26380,26020,26320,20940.76367,8325400
13/01/2015,26280,26800,26000,26780,21306.75195,12293400
14/01/2015,26780,27100,26700,26900,21402.2207,14332250
15/01/2015,26900,26980,26580,26680,21227.18945,14103900
16/01/2015,26680,26680,26260,26320,20940.76367,13568500
19/01/2015,26580,26980,26400,26860,21370.40234,6672950
20/01/2015,27000,27440,26900,27440,21831.85742,13278050
21/01/2015,27340,27900,27200,27900,22197.84961,16612650
22/01/2015,27960,27980,27560,27560,21927.33594,17957700
23/01/2015,28000,28000,27540,27720,22054.63867,12858750
26/01/2015,27500,27900,27280,27780,22102.36914,10153500
27/01/2015,27500,28000,27480,28000,22277.41211,9957200
28/01/2015,27720,27800,27480,27560,21927.33594,10831500
29/01/2015,27360,27900,27140,27200,21640.91211,13702250
30/01/2015,27200,27540,27200,27300,21720.47656,16110000
02/02/2015,27300,27540,27120,27360,21768.20508,10521000
03/02/2015,27600,27600,27180,27320,21736.38672,5654400
04/02/2015,27500,27620,27180,27180,21624.99805,9328900
05/02/2015,27180,27380,26920,27160,21609.08984,6770400
06/02/2015,26920,27480,26720,27440,21831.85742,8005050
09/02/2015,27200,27980,27140,27900,22197.84961,8693500
10/02/2015,28000,28000,27540,27560,21927.33594,6519350
11/02/2015,27480,27480,27080,27100,21561.34961,9973800
12/02/2015,26800,27160,26620,26880,21386.30859,10748200
13/02/2015,27200,27220,26900,27220,21656.82617,6522900
16/02/2015,27360,27480,27220,27480,21863.68359,6226500
17/02/2015,27480,27540,27280,27540,21911.42188,5745000
23/02/2015,27560,27800,27320,27340,21752.29492,15301800
24/02/2015,27700,27780,27280,27340,21752.29492,10863250
25/02/2015,27600,27700,27460,27580,21943.24609,8374250
26/02/2015,27580,27600,27360,27500,21879.59961,8179150
27/02/2015,27500,27520,27140,27140,21593.16992,13009400
02/03/2015,27500,28460,27340,28460,22643.39063,21805600
03/03/2015,28700,28740,28120,28360,22563.82813,13748800
04/03/2015,28220,28800,28200,28740,22866.16602,11603100
05/03/2015,28780,28860,28340,28440,22627.48242,9615600
06/03/2015,28280,28980,28120,28840,22945.73242,11733500
09/03/2015,28800,28800,28400,28400,22595.65625,7814600
10/03/2015,28680,28860,28400,28420,22611.57227,10419850
11/03/2015,28380,29580,28360,29480,23454.92969,21108650
12/03/2015,29200,29460,28940,28940,23025.29492,19153200
13/03/2015,29220,29580,29100,29140,23184.41797,9413100
16/03/2015,29160,29740,29100,29400,23391.27734,8974550
17/03/2015,29400,30000,29200,29940,23820.91406,13661150
18/03/2015,29920,30120,29720,30060,23916.38672,12464350
19/03/2015,30200,30200,29400,29400,23391.27734,13225800
20/03/2015,29500,29600,29200,29280,23295.80469,12704950
23/03/2015,29240,29480,29160,29340,23343.54297,8122900
24/03/2015,29100,29560,29100,29520,23486.75586,9113150
25/03/2015,29740,29760,29440,29700,23629.96289,9369050
26/03/2015,29000,29120,28420,28420,22611.57227,21005950
27/03/2015,28300,28960,28300,28420,22611.57227,16065800
30/03/2015,28500,28680,28240,28560,22722.95898,8955500
31/03/2015,28980,29040,28600,28820,22929.81836,9842650
01/04/2015,28740,28740,28400,28460,22643.39063,7266050
02/04/2015,28680,28800,28460,28680,22818.42773,6903400
03/04/2015,28680,28800,28400,28680,22818.42773,6270150
06/04/2015,28860,29800,28700,29400,23391.27734,10582600
07/04/2015,29560,29700,29240,29240,23263.98047,9526050
08/04/2015,29400,29700,29200,29580,23534.49023,7773400
09/04/2015,29400,29780,29400,29660,23598.14648,9107550
10/04/2015,29600,29880,29560,29800,23709.52539,9960100
13/04/2015,29580,29820,29360,29580,23534.49023,10293300
14/04/2015,29700,29700,29300,29480,23454.92969,9429750
15/04/2015,29200,29400,28540,28920,23009.38086,13551050
16/04/2015,29240,29540,28940,29540,23502.66602,10762350
17/04/2015,29540,29560,28940,29000,23073.03516,10172300
20/04/2015,28920,28960,28460,28600,22754.7832,12394900
21/04/2015,28420,28900,28400,28880,22977.55859,11852650
22/04/2015,28880,29460,28720,29220,23248.06836,12655550
23/04/2015,29400,29400,28800,29020,23088.94336,9245150
24/04/2015,28980,29100,28000,28200,22436.53711,19089900
27/04/2015,28200,28220,27500,27900,22197.84961,16517150
28/04/2015,27800,28000,27180,27320,21736.38672,15697300
29/04/2015,27340,27880,27280,27700,22038.72461,10895650
30/04/2015,27700,28360,27580,28200,22436.53711,18352850
04/05/2015,28140,28460,27940,28000,22277.41211,8283700
06/05/2015,27800,27820,27120,27240,21672.73633,13270500
07/05/2015,27240,27500,27080,27400,21800.03711,10257400
08/05/2015,27320,27400,26760,26760,21290.83789,9488100
11/05/2015,27200,27200,26720,26720,21259.01367,9640450
12/05/2015,26900,27060,26480,26620,21179.45117,10633200
13/05/2015,26980,26980,26520,26660,21211.27539,9877250
14/05/2015,26820,26860,26560,26800,21322.66016,8488500
15/05/2015,27100,27120,26420,26520,21099.89063,8922350
18/05/2015,26700,26700,26180,26400,21004.41016,9626850
19/05/2015,26420,27100,26140,26760,21290.83789,8680900
20/05/2015,26980,27400,26820,27320,21736.38672,10291450
21/05/2015,27420,27440,26880,27040,21513.61914,7210600
22/05/2015,27060,27060,26700,27000,21481.7832,8195800
26/05/2015,27320,27380,26720,27240,21672.73633,10034150
27/05/2015,27200,27320,26260,26280,20908.94141,17265450
28/05/2015,26340,26420,26020,26180,20829.38086,15048150
29/05/2015,26400,26420,25940,26140,20797.55469,17380750
01/06/2015,26000,26020,25760,25820,20542.95117,10921950
02/06/2015,26000,26060,25760,26060,20733.90234,8757550
03/06/2015,26060,26320,25300,25460,20256.53125,11769400
04/06/2015,26300,26820,26100,26740,21274.92383,19411950
05/06/2015,26500,27100,26400,26820,21338.57813,9828150
08/06/2015,26900,26940,26260,26280,20908.94141,10118950
09/06/2015,26000,26200,25360,25640,20399.73828,13735250
10/06/2015,25640,25880,25240,25240,20081.49219,12501700
11/06/2015,25260,25480,25060,25140,20001.92578,15314050
12/06/2015,25560,25740,25280,25540,20320.17578,11741500
15/06/2015,25100,25480,25100,25400,20208.79297,8067800
16/06/2015,25400,25480,24900,25100,19970.10156,12767600
17/06/2015,25000,25320,24800,25080,19954.19336,9452300
18/06/2015,25180,25580,25020,25300,20129.23242,8247600
19/06/2015,25320,25560,25200,25320,20145.13867,7094750
22/06/2015,25820,25920,25520,25620,20383.82617,6370900
23/06/2015,26180,26560,25820,26420,21020.32617,10159000
24/06/2015,26000,26220,25820,26040,20717.98633,10198000
25/06/2015,25800,26060,25380,25380,20192.87695,10695800
26/06/2015,25040,25800,25040,25560,20336.09375,10347500
29/06/2015,25380,25700,25120,25620,20399.79102,11519950
30/06/2015,25520,25700,25320,25360,20192.76758,9870350
